utterance_id,emotion,start_sec,end_sec,source_emotion_file,duration_sec,session,speaker,gender_proxy,transcript,source_transcription_file,n_words,wav_path
Ses01M_impro03_M014,neu,87.42,90.96,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01M_impro03.txt,3.539999999999992,Ses01,Ses01M,M,Yeah.  Make her like open the bank account and stuff too.,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Transcriptions/Ses01M_impro03.txt,11,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Sentences/Wav/Ses01M_impro03/Ses01M_impro03_M014.wav
Ses01M_impro03_M015,exc,91.37,93.47,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01M_impro03.txt,2.0999999999999943,Ses01,Ses01M,M,It's a good idea.,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Transcriptions/Ses01M_impro03.txt,4,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Sentences/Wav/Ses01M_impro03/Ses01M_impro03_M015.wav
Ses01M_impro03_M016,exc,94.77,98.7,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01M_impro03.txt,3.930000000000007,Ses01,Ses01M,M,I know.  Also I get to like plan the wedding now too. That will be fun.,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Transcriptions/Ses01M_impro03.txt,16,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Sentences/Wav/Ses01M_impro03/Ses01M_impro03_M016.wav
Ses01M_impro03_M017,exc,103.1,114.43,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01M_impro03.txt,11.330000000000013,Ses01,Ses01M,M,"Something blue, something new, something... no I don't know. [LAUGHTER] So yeah, wonder if she's going to pay me up front but do you think it's bad though, do you think they're going to like track the money or something?",/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Transcriptions/Ses01M_impro03.txt,40,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Sentences/Wav/Ses01M_impro03/Ses01M_impro03_M017.wav
Ses01M_impro03_M018,neu,115.84,117.89,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01M_impro03.txt,2.049999999999997,Ses01,Ses01M,M,Just cash hardcore.,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Transcriptions/Ses01M_impro03.txt,3,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Sentences/Wav/Ses01M_impro03/Ses01M_impro03_M018.wav
Ses01M_impro03_M019,exc,117.98,121.76,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01M_impro03.txt,3.780000000000001,Ses01,Ses01M,M,What should we do?  Where should we get married? We should have party.,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Transcriptions/Ses01M_impro03.txt,13,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Sentences/Wav/Ses01M_impro03/Ses01M_impro03_M019.wav
Ses01M_impro03_M020,exc,121.83,125.14,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01M_impro03.txt,3.3100000000000023,Ses01,Ses01M,M,"Yeah, like a big like- A wedding on the beach, that would be nice.",/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Transcriptions/Ses01M_impro03.txt,14,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Sentences/Wav/Ses01M_impro03/Ses01M_impro03_M020.wav
Ses01M_impro03_M021,neu,125.32,134.0075,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01M_impro03.txt,8.6875,Ses01,Ses01M,M,And then we can honeymoon.  I want to go tropical though like Bahamas- --or like Tahiti or something. I just want to like beach and like drink.,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Transcriptions/Ses01M_impro03.txt,27,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Sentences/Wav/Ses01M_impro03/Ses01M_impro03_M021.wav
Ses01M_impro03_M022,exc,135.66,145.44,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01M_impro03.txt,9.780000000000001,Ses01,Ses01M,M,I'll make her pay for that.  I hear she's like totally wealthy. She's like royalty- --or something like and- --whatever like removed or something but yeah.,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Transcriptions/Ses01M_impro03.txt,26,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Sentences/Wav/Ses01M_impro03/Ses01M_impro03_M022.wav
Ses01M_impro03_M023,exc,145.97,150.51,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01M_impro03.txt,4.539999999999992,Ses01,Ses01M,M,I'm going to marry a blue blood. [LAUGHTER],/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Transcriptions/Ses01M_impro03.txt,8,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Sentences/Wav/Ses01M_impro03/Ses01M_impro03_M023.wav
Ses01M_impro03_M024,exc,150.58,152.04,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01M_impro03.txt,1.4599999999999795,Ses01,Ses01M,M,Will you help me plan?,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Transcriptions/Ses01M_impro03.txt,5,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Sentences/Wav/Ses01M_impro03/Ses01M_impro03_M024.wav
Ses01M_impro04_F000,neu,9.0256,11.695,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01M_impro04.txt,2.6693999999999996,Ses01,Ses01M,M,You seem kind of down.,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Transcriptions/Ses01M_impro04.txt,5,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Sentences/Wav/Ses01M_impro04/Ses01M_impro04_F000.wav
Ses01M_impro04_F002,neu,21.3952,23.2492,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01M_impro04.txt,1.8539999999999992,Ses01,Ses01M,M,What do you mean?,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Transcriptions/Ses01M_impro04.txt,4,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Sentences/Wav/Ses01M_impro04/Ses01M_impro04_F002.wav
Ses01M_impro04_F003,neu,31.256,34.4725,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01M_impro04.txt,3.2164999999999964,Ses01,Ses01M,M,There's a lot of people looking for jobs.,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Transcriptions/Ses01M_impro04.txt,8,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Sentences/Wav/Ses01M_impro04/Ses01M_impro04_F003.wav
Ses01M_impro04_F004,neu,47.75,50.5,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01M_impro04.txt,2.75,Ses01,Ses01M,M,"I don't know, I mean, I just don't think...",/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Transcriptions/Ses01M_impro04.txt,9,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Sentences/Wav/Ses01M_impro04/Ses01M_impro04_F004.wav
Ses01M_impro04_F005,neu,63.33,66.63,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01M_impro04.txt,3.299999999999997,Ses01,Ses01M,M,Did you ever think it might be your attitude that's...,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Transcriptions/Ses01M_impro04.txt,10,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Sentences/Wav/Ses01M_impro04/Ses01M_impro04_F005.wav
Ses01M_impro04_F006,neu,67.45,74.04,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01M_impro04.txt,6.590000000000003,Ses01,Ses01M,M,"I don't know just sometimes you get kind of... No, I'm not saying that.  I just--",/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Transcriptions/Ses01M_impro04.txt,16,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Sentences/Wav/Ses01M_impro04/Ses01M_impro04_F006.wav
Ses01M_impro04_F007,neu,74.21,77.53,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01M_impro04.txt,3.3200000000000074,Ses01,Ses01M,M,...has anyone ever just said anything like that to you before?,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Transcriptions/Ses01M_impro04.txt,11,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Sentences/Wav/Ses01M_impro04/Ses01M_impro04_F007.wav
Ses01M_impro04_F008,neu,84.99,87.2706,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01M_impro04.txt,2.280600000000007,Ses01,Ses01M,M,"Right, sure.",/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Transcriptions/Ses01M_impro04.txt,2,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Sentences/Wav/Ses01M_impro04/Ses01M_impro04_F008.wav
Ses01M_impro04_F009,neu,87.29,91.63,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01M_impro04.txt,4.339999999999989,Ses01,Ses01M,M,"But I mean you kind of got to, you got to fake it 'til you feel it, right?",/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Transcriptions/Ses01M_impro04.txt,18,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Sentences/Wav/Ses01M_impro04/Ses01M_impro04_F009.wav
Ses01M_impro04_F010,neu,95.19,103.235,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01M_impro04.txt,8.045000000000002,Ses01,Ses01M,M,I'm just saying that if I was looking to hire somebody in the--or kind of... No. No. No.,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Transcriptions/Ses01M_impro04.txt,18,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Sentences/Wav/Ses01M_impro04/Ses01M_impro04_F010.wav
Ses01M_impro04_F011,neu,104.73,116.885,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01M_impro04.txt,12.155000000000001,Ses01,Ses01M,M,No.  I'm just saying though that if I was a person who was hiring somebody I-- --would not hire someone who was angry or upset.,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Transcriptions/Ses01M_impro04.txt,25,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Sentences/Wav/Ses01M_impro04/Ses01M_impro04_F011.wav
Ses01M_impro04_F012,neu,118.0,119.79,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01M_impro04.txt,1.7900000000000063,Ses01,Ses01M,M,No.,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Transcriptions/Ses01M_impro04.txt,1,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Sentences/Wav/Ses01M_impro04/Ses01M_impro04_F012.wav
Ses01M_impro04_F013,neu,120.22,125.24,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01M_impro04.txt,5.019999999999996,Ses01,Ses01M,M,"Well, you know a little.  If you were to listen to--",/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Transcriptions/Ses01M_impro04.txt,11,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Sentences/Wav/Ses01M_impro04/Ses01M_impro04_F013.wav
Ses01M_impro04_F014,neu,128.79,131.74,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01M_impro04.txt,2.950000000000017,Ses01,Ses01M,M,I just don't want you to fly off the handle.,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Transcriptions/Ses01M_impro04.txt,10,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Sentences/Wav/Ses01M_impro04/Ses01M_impro04_F014.wav
Ses01M_impro04_F015,neu,135.94,138.22,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01M_impro04.txt,2.280000000000001,Ses01,Ses01M,M,You kind of have a short fuse.,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Transcriptions/Ses01M_impro04.txt,7,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Sentences/Wav/Ses01M_impro04/Ses01M_impro04_F015.wav
Ses01M_impro04_F016,neu,138.5,139.99,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01M_impro04.txt,1.490000000000009,Ses01,Ses01M,M,Yeah.,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Transcriptions/Ses01M_impro04.txt,1,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Sentences/Wav/Ses01M_impro04/Ses01M_impro04_F016.wav
Ses01M_impro04_F017,neu,141.06,145.04,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01M_impro04.txt,3.9799999999999898,Ses01,Ses01M,M,"Like this, right now we're trying have a conversation.",/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Transcriptions/Ses01M_impro04.txt,9,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Sentences/Wav/Ses01M_impro04/Ses01M_impro04_F017.wav
Ses01M_impro04_F018,neu,145.21,153.05,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01M_impro04.txt,7.840000000000003,Ses01,Ses01M,M,We're trying to have a conversation and you seem extremely hostile. You keep cutting me off.,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Transcriptions/Ses01M_impro04.txt,16,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Sentences/Wav/Ses01M_impro04/Ses01M_impro04_F018.wav
Ses01M_impro04_F019,neu,153.75,157.795,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01M_impro04.txt,4.0449999999999875,Ses01,Ses01M,M,I can't finish the sentence with you without you jumping in...,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Transcriptions/Ses01M_impro04.txt,11,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Sentences/Wav/Ses01M_impro04/Ses01M_impro04_F019.wav
Ses01M_impro04_F020,neu,157.97,160.35,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01M_impro04.txt,2.3799999999999955,Ses01,Ses01M,M,...and you're always right.,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Transcriptions/Ses01M_impro04.txt,4,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Sentences/Wav/Ses01M_impro04/Ses01M_impro04_F020.wav
Ses01M_impro04_F021,neu,162.17,164.99,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01M_impro04.txt,2.8200000000000216,Ses01,Ses01M,M,You have an excuse for everything.,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Transcriptions/Ses01M_impro04.txt,6,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Sentences/Wav/Ses01M_impro04/Ses01M_impro04_F021.wav
Ses01M_impro04_F022,neu,166.29,172.94,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01M_impro04.txt,6.650000000000006,Ses01,Ses01M,M,I'm just saying that maybe you should take in some information before you produce more of your own.,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Transcriptions/Ses01M_impro04.txt,18,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Sentences/Wav/Ses01M_impro04/Ses01M_impro04_F022.wav
Ses01M_impro04_F023,neu,178.1672,181.0057,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01M_impro04.txt,2.838499999999982,Ses01,Ses01M,M,[BREATHING],/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Transcriptions/Ses01M_impro04.txt,1,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Sentences/Wav/Ses01M_impro04/Ses01M_impro04_F023.wav
Ses01M_impro04_F024,fru,182.2975,183.86,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01M_impro04.txt,1.5625,Ses01,Ses01M,M,That's -.,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Transcriptions/Ses01M_impro04.txt,2,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Sentences/Wav/Ses01M_impro04/Ses01M_impro04_F024.wav
Ses01M_impro04_F025,neu,186.3825,189.6225,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01M_impro04.txt,3.240000000000009,Ses01,Ses01M,M,"Well, what kind of field are you looking to go into?",/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Transcriptions/Ses01M_impro04.txt,11,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Sentences/Wav/Ses01M_impro04/Ses01M_impro04_F025.wav
Ses01M_impro04_M001,fru,15.05,19.23,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01M_impro04.txt,4.18,Ses01,Ses01M,M,It's--I've been trying to find this job I can't get any job.,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Transcriptions/Ses01M_impro04.txt,12,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Sentences/Wav/Ses01M_impro04/Ses01M_impro04_M001.wav
Ses01M_impro04_M002,fru,19.36,21.4936,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01M_impro04.txt,2.1336000000000013,Ses01,Ses01M,M,It's not fair.,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Transcriptions/Ses01M_impro04.txt,3,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Sentences/Wav/Ses01M_impro04/Ses01M_impro04_M002.wav
Ses01M_impro04_M003,fru,23.0031,31.9779,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01M_impro04.txt,8.974800000000002,Ses01,Ses01M,M,"I mean I've been looking for a job for like three years and I can't get a job.  I mean like, it's America, right?  I should be able to get a job.",/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Transcriptions/Ses01M_impro04.txt,32,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Sentences/Wav/Ses01M_impro04/Ses01M_impro04_M003.wav
Ses01M_impro04_M004,fru,34.1437,46.84,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01M_impro04.txt,12.6963,Ses01,Ses01M,M,"I guess.  But three years?  I mean, I like--I went to college even, I mean I didn't finish but I went for like a little bit.  It's not fair, I don't know.",/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Transcriptions/Ses01M_impro04.txt,32,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Sentences/Wav/Ses01M_impro04/Ses01M_impro04_M004.wav
Ses01M_impro04_M005,fru,49.91,63.66,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01M_impro04.txt,13.75,Ses01,Ses01M,M,"I mean I've been sending out my resumes and doing everything I can do but nothing is happening.  You know, it's like I can't and I can't keep living on loans anymore like this.  I'm going to--I mean eventually I'm going to have to pay it back. I'm just kind of freaking out, I don't know.",/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Transcriptions/Ses01M_impro04.txt,56,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Sentences/Wav/Ses01M_impro04/Ses01M_impro04_M005.wav
Ses01M_impro04_M008,fru,76.39,80.53,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01M_impro04.txt,4.140000000000001,Ses01,Ses01M,M,"No, well maybe it's because I'm like frustrated 'cause I can't get a job, you know.",/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Transcriptions/Ses01M_impro04.txt,16,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Sentences/Wav/Ses01M_impro04/Ses01M_impro04_M008.wav
Ses01M_impro04_M009,fru,80.55,86.09,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01M_impro04.txt,5.540000000000006,Ses01,Ses01M,M,"Like it's really hard to like shake that off when you go into like audition a room or whatever, you know what I mean?",/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Transcriptions/Ses01M_impro04.txt,24,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Sentences/Wav/Ses01M_impro04/Ses01M_impro04_M009.wav
Ses01M_impro04_M010,fru,91.06,95.765,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01M_impro04.txt,4.704999999999998,Ses01,Ses01M,M,"I guess I just getting really hard to fake, you know.",/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Transcriptions/Ses01M_impro04.txt,11,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Sentences/Wav/Ses01M_impro04/Ses01M_impro04_M010.wav
Ses01M_impro04_M011,fru,99.19,106.69,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01M_impro04.txt,7.5,Ses01,Ses01M,M,"Are you hiring? Wait, do you know of a job? Seriously, do you know, like do you know of anything though?  Like, oh please, do you know of anything?",/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Transcriptions/Ses01M_impro04.txt,29,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Sentences/Wav/Ses01M_impro04/Ses01M_impro04_M011.wav
Ses01M_impro04_M012,fru,110.43,112.21,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01M_impro04.txt,1.779999999999987,Ses01,Ses01M,M,Yeah.,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Transcriptions/Ses01M_impro04.txt,1,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Sentences/Wav/Ses01M_impro04/Ses01M_impro04_M012.wav
Ses01M_impro04_M013,fru,116.39,118.58,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01M_impro04.txt,2.1899999999999977,Ses01,Ses01M,M,I come across angry?,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Transcriptions/Ses01M_impro04.txt,4,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Sentences/Wav/Ses01M_impro04/Ses01M_impro04_M013.wav
Ses01M_impro04_M014,ang,119.31,120.59,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01M_impro04.txt,1.2800000000000011,Ses01,Ses01M,M,What?,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Transcriptions/Ses01M_impro04.txt,1,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Sentences/Wav/Ses01M_impro04/Ses01M_impro04_M014.wav
Ses01M_impro04_M015,fru,124.0,129.71,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01M_impro04.txt,5.710000000000008,Ses01,Ses01M,M,"Okay.  You're my friend you can tell me stuff.  You can tell me honestly stuff, okay?  Please.",/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Transcriptions/Ses01M_impro04.txt,17,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Sentences/Wav/Ses01M_impro04/Ses01M_impro04_M015.wav
Ses01M_impro04_M016,fru,131.2094,136.86,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01M_impro04.txt,5.650600000000026,Ses01,Ses01M,M,"Okay, I'm not flying off the handle I don't think I'm flying off the handle here at all.",/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Transcriptions/Ses01M_impro04.txt,18,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Sentences/Wav/Ses01M_impro04/Ses01M_impro04_M016.wav
Ses01M_impro04_M017,fru,137.35,139.06,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01M_impro04.txt,1.710000000000008,Ses01,Ses01M,M,I have a short fuse?,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Transcriptions/Ses01M_impro04.txt,5,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Sentences/Wav/Ses01M_impro04/Ses01M_impro04_M017.wav
Ses01M_impro04_M018,ang,139.46,147.2,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01M_impro04.txt,7.739999999999981,Ses01,Ses01M,M,"Okay. Okay no, no, no, no okay no, I need to hear this more. Come on, bring it.",/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Transcriptions/Ses01M_impro04.txt,18,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Sentences/Wav/Ses01M_impro04/Ses01M_impro04_M018.wav
Ses01M_impro04_M020,fru,159.77,161.86,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01M_impro04.txt,2.0900000000000034,Ses01,Ses01M,M,I'm not always right I'm just--,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Transcriptions/Ses01M_impro04.txt,6,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Sentences/Wav/Ses01M_impro04/Ses01M_impro04_M020.wav
Ses01M_impro04_M022,fru,164.74,166.5275,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01M_impro04.txt,1.7874999999999943,Ses01,Ses01M,M,[BREATHING],/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Transcriptions/Ses01M_impro04.txt,1,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Sentences/Wav/Ses01M_impro04/Ses01M_impro04_M022.wav
Ses01M_impro04_M023,ang,172.34,178.643,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01M_impro04.txt,6.302999999999997,Ses01,Ses01M,M,I'm like a sponge I'm like soaked up with all this information for like three years I'm just dying for a job to like put it in to.,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Transcriptions/Ses01M_impro04.txt,28,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Sentences/Wav/Ses01M_impro04/Ses01M_impro04_M023.wav
Ses01M_impro04_M024,fru,182.88,186.445,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01M_impro04.txt,3.5649999999999977,Ses01,Ses01M,M,"You know, and like I don't think it's that much to ask. I know.",/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Transcriptions/Ses01M_impro04.txt,14,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Sentences/Wav/Ses01M_impro04/Ses01M_impro04_M024.wav
Ses01M_impro04_M025,neu,189.3,190.8275,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01M_impro04.txt,1.527499999999975,Ses01,Ses01M,M,That's it.,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Transcriptions/Ses01M_impro04.txt,2,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Sentences/Wav/Ses01M_impro04/Ses01M_impro04_M025.wav
